alg,num_kmers,time,k,omega
dc,2112726,351941,12,1
rappas,2112726,379668,12,1
bb,2336050,395891,12,1
dc,2336050,394818,12,1
rappas,2336050,473922,12,1
bb,2567907,279464,12,1
dc,2567907,358947,12,1
rappas,2567907,368493,12,1
bb,3703328,497453,12,1
dc,3703328,634026,12,1
rappas,3703328,622890,12,1
bb,2598845,349006,12,1
dc,2598844,373833,12,1
rappas,2598845,428815,12,1
bb,2595216,402688,12,1
dc,2595216,404911,12,1
rappas,2595216,486826,12,1
bb,2948058,609942,12,1
dc,2948058,673023,12,1
rappas,2948058,709038,12,1
bb,2379474,430768,12,1
dc,2379474,479691,12,1
rappas,2379474,479321,12,1
bb,2202993,371933,12,1
dc,2202993,390063,12,1
rappas,2202993,421661,12,1
bb,2732155,479166,12,1
dc,2732155,511485,12,1
rappas,2732155,583336,12,1
bb,1938960,290635,12,1
dc,1938960,344168,12,1
rappas,1938960,356464,12,1
bb,3105645,500234,12,1
dc,3105645,720880,12,1
rappas,3105645,623738,12,1
bb,1504270,354756,12,1
dc,1504270,369836,12,1
rappas,1504270,413214,12,1
bb,3061460,627819,12,1
dc,3061460,704159,12,1
rappas,3061460,740194,12,1
bb,2437787,900857,12,1
dc,2437786,423479,12,1
rappas,2437787,473288,12,1
bb,3024926,467072,12,1
dc,3024926,559887,12,1
rappas,3024926,568723,12,1
bb,2978011,508122,12,1
dc,2978011,632161,12,1
rappas,2978011,636593,12,1
bb,1873570,331410,12,1
dc,1873570,354001,12,1
rappas,1873570,394535,12,1
bb,2865355,503422,12,1
dc,2865355,506401,12,1
rappas,2865355,601884,12,1
bb,2590173,386098,12,1
dc,2590173,431887,12,1
rappas,2590173,447099,12,1
bb,2770722,424109,12,1
dc,2770722,435238,12,1
rappas,2770722,539714,12,1
bb,2617305,422570,12,1
dc,2617305,373638,12,1
rappas,2617305,478967,12,1
bb,1385673,225421,12,1
dc,1385673,220483,12,1
rappas,1385673,271066,12,1
bb,2325429,437618,12,1
dc,2325429,458399,12,1
rappas,2325429,514151,12,1
bb,3375249,524505,12,1
dc,3375250,616912,12,1
rappas,3375249,633337,12,1
bb,2120792,352254,12,1
dc,2120793,426293,12,1
rappas,2120792,406901,12,1
bb,2045178,241937,12,1
dc,2045178,311522,12,1
rappas,2045178,302812,12,1
bb,2591263,449252,12,1
dc,2591263,426664,12,1
rappas,2591263,507535,12,1
bb,3014940,607557,12,1
dc,3014939,639173,12,1
rappas,3014940,699802,12,1
bb,2432050,275263,12,1
dc,2432050,377509,12,1
rappas,2432050,356394,12,1
bb,1911964,311587,12,1
dc,1911964,320429,12,1
rappas,1911964,375791,12,1
bb,3144775,455637,12,1
dc,3144774,599908,12,1
rappas,3144775,591745,12,1
bb,2688097,416863,12,1
dc,2688097,444061,12,1
rappas,2688097,491843,12,1
bb,3629308,548879,12,1
dc,3629308,684374,12,1
rappas,3629308,703791,12,1
bb,3093252,545252,12,1
dc,3093252,640954,12,1
rappas,3093252,636596,12,1
bb,2703909,346977,12,1
dc,2703909,357175,12,1
rappas,2703909,418335,12,1
bb,2373122,343712,12,1
dc,2373121,392846,12,1
rappas,2373122,423046,12,1
bb,2372469,412615,12,1
dc,2372469,411674,12,1
rappas,2372469,505001,12,1
bb,2557370,375516,12,1
dc,2557370,399681,12,1
rappas,2557370,456117,12,1
bb,3190603,645817,12,1
dc,3190603,661535,12,1
rappas,3190603,746009,12,1
bb,2761410,372060,12,1
dc,2761410,454534,12,1
rappas,2761410,477581,12,1
bb,1846307,302840,12,1
dc,1846307,322909,12,1
rappas,1846307,347727,12,1
bb,2627940,255376,12,1
dc,2627940,340219,12,1
rappas,2627940,345551,12,1
bb,2235522,389321,12,1
dc,2235522,409566,12,1
rappas,2235522,455736,12,1
bb,2898016,319029,12,1
dc,2898015,417517,12,1
rappas,2898016,429901,12,1
bb,2570712,387793,12,1
dc,2570712,425770,12,1
rappas,2570712,451711,12,1
bb,3689686,599308,12,1
dc,3689686,698411,12,1
rappas,3689686,724864,12,1
bb,2485532,402500,12,1
dc,2485532,445400,12,1
rappas,2485532,460434,12,1
bb,2627270,398786,12,1
dc,2627270,411322,12,1
rappas,2627270,462900,12,1
bb,2403110,310624,12,1
dc,2403110,382140,12,1
rappas,2403110,391935,12,1
bb,1857924,371331,12,1
dc,1857924,333696,12,1
rappas,1857924,410140,12,1
bb,2962551,578210,12,1
dc,2962551,630207,12,1
rappas,2962551,690711,12,1
bb,2933012,487571,12,1
dc,2933011,440538,12,1
rappas,2933012,553616,12,1
bb,2939960,506002,12,1
dc,2939960,652004,12,1
rappas,2939960,609658,12,1
bb,1970011,333949,12,1
dc,1970011,363556,12,1
rappas,1970011,388915,12,1
bb,2755590,330865,12,1
dc,2755590,424885,12,1
rappas,2755590,435686,12,1
bb,2368594,362264,12,1
dc,2368594,340923,12,1
rappas,2368594,419974,12,1
bb,2238986,393970,12,1
dc,2238986,456862,12,1
rappas,2238986,436082,12,1
bb,2572157,423977,12,1
dc,2572157,419306,12,1
rappas,2572157,541414,12,1
bb,2683810,435359,12,1
dc,2683810,458967,12,1
rappas,2683810,512307,12,1
bb,1566364,261297,12,1
dc,1566364,282729,12,1
rappas,1566364,312261,12,1
bb,3295674,604476,12,1
dc,3295674,670459,12,1
rappas,3295674,712875,12,1
bb,3219009,1007957,12,1
dc,3219009,652504,12,1
rappas,3219009,653327,12,1
bb,3088268,475971,12,1
dc,3088268,606707,12,1
rappas,3088268,590625,12,1
bb,2764829,434055,12,1
dc,2764828,466726,12,1
rappas,2764829,525243,12,1
bb,2740544,347055,12,1
dc,2740543,387921,12,1
rappas,2740544,442374,12,1
bb,3427218,516606,12,1
dc,3427217,669470,12,1
rappas,3427218,661199,12,1
bb,3020496,534769,12,1
dc,3020496,605689,12,1
rappas,3020496,641940,12,1
bb,2327119,465310,12,1
dc,2327119,405853,12,1
rappas,2327119,516177,12,1
bb,2059869,320319,12,1
dc,2059869,341628,12,1
rappas,2059869,374684,12,1
bb,2754846,385931,12,1
dc,2754846,448483,12,1
rappas,2754846,461821,12,1
bb,1866891,311833,12,1
dc,1866891,341253,12,1
rappas,1866891,351293,12,1
bb,2026500,422932,12,1
dc,2026500,394282,12,1
rappas,2026500,454323,12,1
bb,2653082,433191,12,1
dc,2653082,481230,12,1
rappas,2653082,511683,12,1
bb,2815802,361820,12,1
dc,2815802,427727,12,1
rappas,2815802,460255,12,1
bb,3045769,573696,12,1
dc,3045768,668875,12,1
rappas,3045769,683471,12,1
bb,2127555,380175,12,1
dc,2127555,380510,12,1
rappas,2127555,420151,12,1
bb,2023454,268181,12,1
dc,2023454,319958,12,1
rappas,2023454,331246,12,1
bb,2371391,356339,12,1
dc,2371391,342765,12,1
rappas,2371391,417060,12,1
bb,2462357,309082,12,1
dc,2462357,374936,12,1
rappas,2462357,379127,12,1
bb,1703865,279859,12,1
dc,1703865,296828,12,1
rappas,1703865,331023,12,1
bb,2652932,315609,12,1
dc,2652932,338752,12,1
rappas,2652932,427139,12,1
bb,2111070,313488,12,1
dc,2111070,350575,12,1
rappas,2111070,371685,12,1
bb,3146234,532802,12,1
dc,3146234,566541,12,1
rappas,3146234,652690,12,1
bb,1428154,236602,12,1
dc,1428154,218877,12,1
rappas,1428154,271346,12,1
bb,1978903,365940,12,1
dc,1978903,361123,12,1
rappas,1978903,421338,12,1
bb,3360736,546606,12,1
dc,3360735,625354,12,1
rappas,3360736,690189,12,1
bb,3170464,628095,12,1
dc,3170464,638944,12,1
rappas,3170464,733548,12,1
bb,2272973,308960,12,1
dc,2272973,334060,12,1
rappas,2272973,385670,12,1
bb,1920935,283943,12,1
dc,1920935,353381,12,1
rappas,1920935,343496,12,1
bb,2212718,328617,12,1
dc,2212718,400142,12,1
rappas,2212718,402067,12,1
bb,2732339,447340,12,1
dc,2732339,458765,12,1
rappas,2732339,531586,12,1
bb,2349721,331955,12,1
dc,2349721,383157,12,1
rappas,2349721,395370,12,1
bb,2362718,356786,12,1
dc,2362718,404134,12,1
rappas,2362718,421901,12,1
bb,2400520,268190,12,1
dc,2400520,349061,12,1
rappas,2400520,334751,12,1
bb,3326326,564174,12,1
dc,3326327,603285,12,1
rappas,3326326,652997,12,1
bb,1626184,236024,12,1
dc,1626184,319342,12,1
rappas,1626184,283255,12,1
bb,2634018,487062,12,1
dc,2634018,429662,12,1
rappas,2634018,580125,12,1
bb,2685766,402686,12,1
dc,2685766,462730,12,1
rappas,2685766,488099,12,1
bb,3334944,695679,12,1
dc,3334944,695596,12,1
rappas,3334944,805274,12,1
bb,2573885,323707,12,1
dc,2573886,407117,12,1
rappas,2573885,408129,12,1
bb,2572205,411720,12,1
dc,2572205,428186,12,1
rappas,2572205,492080,12,1
bb,1965179,358611,12,1
dc,1965179,375144,12,1
rappas,1965179,419506,12,1
bb,3378443,605447,12,1
dc,3378443,700357,12,1
rappas,3378443,755438,12,1
bb,2790285,361251,12,1
dc,2790285,407432,12,1
rappas,2790285,439687,12,1
bb,3138369,524384,12,1
dc,3138369,583710,12,1
rappas,3138369,624422,12,1
bb,2986524,504134,12,1
dc,2986524,545632,12,1
rappas,2986524,626898,12,1
bb,2686046,464162,12,1
dc,2686047,403113,12,1
rappas,2686046,538234,12,1
bb,2579357,360597,12,1
dc,2579357,355792,12,1
rappas,2579357,410311,12,1
bb,2584190,286181,12,1
dc,2584192,334411,12,1
rappas,2584190,389470,12,1
bb,3193876,488169,12,1
dc,3193876,626001,12,1
rappas,3193876,600034,12,1
bb,2391490,408472,12,1
dc,2391490,390314,12,1
rappas,2391490,468648,12,1
bb,2876996,494358,12,1
dc,2876996,470334,12,1
rappas,2876996,583789,12,1
bb,1380030,197008,12,1
dc,1380030,229453,12,1
rappas,1380030,230011,12,1
bb,1803523,385619,12,1
dc,1803523,347612,12,1
rappas,1803523,427469,12,1
bb,2459069,409893,12,1
dc,2459069,396094,12,1
rappas,2459069,493219,12,1
bb,3812520,589040,12,1
dc,3812521,726497,12,1
rappas,3812520,721895,12,1
bb,2862667,407541,12,1
dc,2862667,430047,12,1
rappas,2862667,466839,12,1
bb,3406024,515422,12,1
dc,3406024,622583,12,1
rappas,3406024,618082,12,1
bb,2793856,367168,12,1
dc,2793856,453624,12,1
rappas,2793856,501326,12,1
bb,2799835,457254,12,1
dc,2799835,467568,12,1
rappas,2799835,487009,12,1
bb,2199009,368001,12,1
dc,2199009,350746,12,1
rappas,2199009,387559,12,1
bb,2954722,477831,12,1
dc,2954722,627040,12,1
rappas,2954722,589943,12,1
bb,1727930,302092,12,1
dc,1727931,339612,12,1
rappas,1727930,344388,12,1
bb,2162324,358233,12,1
dc,2162324,419836,12,1
rappas,2162324,485826,12,1
bb,2933089,395737,12,1
dc,2933089,467667,12,1
rappas,2933089,499413,12,1
bb,2831793,430767,12,1
dc,2831792,451078,12,1
rappas,2831793,520829,12,1
bb,2229957,432942,12,1
dc,2229957,430456,12,1
rappas,2229957,488958,12,1
bb,2405576,402724,12,1
dc,2405576,393150,12,1
rappas,2405576,503640,12,1
bb,2790244,453230,12,1
dc,2790244,478870,12,1
rappas,2790244,540870,12,1
bb,2048034,386057,12,1
dc,2048035,363991,12,1
rappas,2048034,441647,12,1
bb,2636732,475788,12,1
dc,2636732,502137,12,1
rappas,2636732,528078,12,1
bb,2413598,347881,12,1
dc,2413598,402355,12,1
rappas,2413598,422486,12,1
bb,2676528,432654,12,1
dc,2676528,506138,12,1
rappas,2676528,533246,12,1
bb,2861790,416779,12,1
dc,2861791,472057,12,1
rappas,2861790,479720,12,1
bb,2088090,382157,12,1
dc,2088090,374359,12,1
rappas,2088090,443104,12,1
bb,3645452,590588,12,1
dc,3645452,593756,12,1
rappas,3645452,701050,12,1
bb,1960876,431213,12,1
dc,1960876,402935,12,1
rappas,1960876,485012,12,1
bb,2337193,413712,12,1
dc,2337193,404289,12,1
rappas,2337193,485006,12,1
bb,2870839,377426,12,1
dc,2870840,453989,12,1
rappas,2870839,468526,12,1
bb,2579702,377484,12,1
dc,2579701,401110,12,1
rappas,2579702,445417,12,1
bb,3000914,473700,12,1
dc,3000914,590302,12,1
rappas,3000914,578540,12,1
bb,3036329,476937,12,1
dc,3036329,575083,12,1
rappas,3036329,605721,12,1
bb,2720789,336177,12,1
dc,2720789,413427,12,1
rappas,2720789,428117,12,1
bb,2277220,334824,12,1
dc,2277220,378463,12,1
rappas,2277220,413256,12,1
bb,2956934,548693,12,1
dc,2956934,606663,12,1
rappas,2956934,636965,12,1
bb,3175576,620030,12,1
dc,3175576,709811,12,1
rappas,3175576,735807,12,1
bb,3779564,669664,12,1
dc,3779564,656396,12,1
rappas,3779564,773410,12,1
bb,2363759,391450,12,1
dc,2363759,461760,12,1
rappas,2363759,457177,12,1
bb,2640955,344292,12,1
dc,2640956,398461,12,1
rappas,2640955,437289,12,1
bb,4196117,641435,12,1
dc,4196118,762465,12,1
rappas,4196117,802429,12,1
bb,1781697,403990,12,1
dc,1781697,380097,12,1
rappas,1781697,443312,12,1
bb,2229573,286627,12,1
dc,2229573,353517,12,1
rappas,2229573,373015,12,1
bb,3171877,428355,12,1
dc,3171877,654717,12,1
rappas,3171877,543596,12,1
bb,2490454,454120,12,1
dc,2490454,428373,12,1
rappas,2490454,488048,12,1
bb,2979493,498968,12,1
dc,2979493,660537,12,1
rappas,2979493,608573,12,1
bb,2386525,421451,12,1
dc,2386525,450959,12,1
rappas,2386525,473768,12,1
bb,2522039,312178,12,1
dc,2522039,407224,12,1
rappas,2522039,389207,12,1
bb,2333526,382675,12,1
dc,2333526,440102,12,1
rappas,2333526,452789,12,1
bb,4181059,458517,12,1
dc,4181059,601310,12,1
rappas,4181059,621719,12,1
bb,2849227,450635,12,1
dc,2849227,486691,12,1
rappas,2849227,533872,12,1
bb,1489093,305315,12,1
dc,1489093,303503,12,1
rappas,1489093,346093,12,1
bb,1808229,298484,12,1
dc,1808229,344272,12,1
rappas,1808229,365122,12,1
bb,2874348,447517,12,1
dc,2874348,459612,12,1
rappas,2874348,546773,12,1
bb,3029696,540891,12,1
dc,3029695,652074,12,1
rappas,3029696,658685,12,1
bb,3828136,595033,12,1
dc,3828136,668643,12,1
rappas,3828136,748585,12,1
bb,2568580,390837,12,1
dc,2568580,396104,12,1
rappas,2568580,446197,12,1
bb,3004865,484845,12,1
dc,3004865,610285,12,1
rappas,3004865,599807,12,1
bb,1465276,269624,12,1
dc,1465276,276598,12,1
rappas,1465276,299838,12,1
bb,2352333,316684,12,1
dc,2352332,452113,12,1
rappas,2352333,411585,12,1
bb,2128131,402876,12,1
dc,2128131,389999,12,1
rappas,2128131,470702,12,1
bb,2102287,334279,12,1
dc,2102287,363867,12,1
rappas,2102287,391519,12,1
bb,1920126,302521,12,1
dc,1920126,369638,12,1
rappas,1920126,353771,12,1
bb,2410754,369289,12,1
dc,2410754,450556,12,1
rappas,2410754,448080,12,1
bb,2957390,582836,12,1
dc,2957390,605025,12,1
rappas,2957390,692354,12,1
bb,2045590,404574,12,1
dc,2045590,376245,12,1
rappas,2045590,462596,12,1
bb,2765354,341111,12,1
dc,2765354,458939,12,1
rappas,2765354,448626,12,1
bb,2722189,426725,12,1
dc,2722189,429107,12,1
rappas,2722189,508709,12,1
bb,1970166,350700,12,1
dc,1970166,354504,12,1
rappas,1970166,398212,12,1
bb,3736361,565692,12,1
dc,3736359,654955,12,1
rappas,3736361,695635,12,1
bb,1769794,331973,12,1
dc,1769794,316355,12,1
rappas,1769794,370727,12,1
bb,2478989,322661,12,1
dc,2478989,387300,12,1
rappas,2478989,432260,12,1
bb,2526887,383902,12,1
dc,2526888,407105,12,1
rappas,2526887,443661,12,1
bb,2260894,367222,12,1
dc,2260894,414621,12,1
rappas,2260894,435070,12,1
bb,11147173,1574752,13,1
dc,11147173,2231511,13,1
rappas,11147173,1863893,13,1
bb,6268949,2977884,13,1
dc,6268948,1600463,13,1
rappas,6268949,1654810,13,1
bb,9765822,1167626,13,1
dc,9765823,2009879,13,1
rappas,9765822,1628180,13,1
bb,10082119,1546398,13,1
dc,10082120,1671875,13,1
rappas,10082119,1848985,13,1
bb,7094633,1327095,13,1
dc,7094633,1447479,13,1
rappas,7094633,1513421,13,1
bb,12408403,2447052,13,1
dc,12408403,3173969,13,1
rappas,12408403,2928569,13,1
bb,14134775,1540119,13,1
dc,14134775,2834895,13,1
rappas,14134775,2044667,13,1
bb,9931553,1659851,13,1
dc,9931559,1904780,13,1
rappas,9931553,1935023,13,1
bb,9881570,1296897,13,1
dc,9881570,1733973,13,1
rappas,9881570,1578507,13,1
bb,13139786,2211031,13,1
dc,13139786,3257933,13,1
rappas,13139786,2801609,13,1
bb,9359824,1596603,13,1
dc,9359825,1892768,13,1
rappas,9359824,1946364,13,1
bb,7996549,1373655,13,1
dc,7996549,1622377,13,1
rappas,7996549,1599175,13,1
bb,8211455,1016638,13,1
dc,8211455,1627058,13,1
rappas,8211455,1271392,13,1
bb,9173713,1820840,13,1
dc,9173713,1811754,13,1
rappas,9173713,2051998,13,1
bb,7303299,1805183,13,1
dc,7303298,1866828,13,1
rappas,7303299,2069133,13,1
bb,9915841,1566747,13,1
dc,9915841,2131697,13,1
rappas,9915841,1900912,13,1
bb,7634146,1558554,13,1
dc,7634146,1749595,13,1
rappas,7634146,1756362,13,1
bb,6217334,887431,13,1
dc,6217333,1328412,13,1
rappas,6217334,1054576,13,1
bb,6214992,1184555,13,1
dc,6214993,1555503,13,1
rappas,6214992,1469692,13,1
bb,8056076,1425424,13,1
dc,8056076,1633447,13,1
rappas,8056076,1744166,13,1
bb,12581550,1985258,13,1
dc,12581550,3164657,13,1
rappas,12581550,2466181,13,1
bb,6825537,1120970,13,1
dc,6825537,1492363,13,1
rappas,6825537,1286795,13,1
bb,6951181,1767040,13,1
dc,6951182,1757330,13,1
rappas,6951181,1904624,13,1
bb,8287960,1199405,13,1
dc,8287960,1636856,13,1
rappas,8287960,1565893,13,1
bb,9193625,1294609,13,1
dc,9193625,1517404,13,1
rappas,9193625,1601937,13,1
bb,7367753,1366227,13,1
dc,7367751,1550252,13,1
rappas,7367753,1529707,13,1
bb,9605715,1947306,13,1
dc,9605715,2098124,13,1
rappas,9605715,2360997,13,1
bb,9544741,1618878,13,1
dc,9544741,1860901,13,1
rappas,9544741,1846877,13,1
bb,10302254,1594399,13,1
dc,10302253,1997564,13,1
rappas,10302254,1993316,13,1
bb,8213071,1474297,13,1
dc,8213070,1696322,13,1
rappas,8213071,1692061,13,1
bb,10769005,1438059,13,1
dc,10769005,1707414,13,1
rappas,10769005,1745997,13,1
bb,11633464,1715267,13,1
dc,11633463,1914891,13,1
rappas,11633464,2079448,13,1
bb,10197920,1669319,13,1
dc,10197920,1943155,13,1
rappas,10197920,1974571,13,1
bb,8406195,1651954,13,1
dc,8406195,1845358,13,1
rappas,8406195,1879268,13,1
bb,7736469,1183337,13,1
dc,7736468,1683883,13,1
rappas,7736469,1403736,13,1
bb,10915368,1680855,13,1
dc,10915368,2076285,13,1
rappas,10915368,2146002,13,1
bb,6419919,1294155,13,1
dc,6419918,1559466,13,1
rappas,6419919,1493223,13,1
bb,10191413,1499339,13,1
dc,10191413,1942964,13,1
rappas,10191413,1837968,13,1
bb,8839057,1486829,13,1
dc,8839056,1776789,13,1
rappas,8839057,1723965,13,1
bb,9581387,2142155,13,1
dc,9581387,2151005,13,1
rappas,9581387,2405597,13,1
bb,9354578,1400936,13,1
dc,9354578,1816509,13,1
rappas,9354578,1618659,13,1
bb,8631529,1656218,13,1
dc,8631529,1969364,13,1
rappas,8631529,1926515,13,1
bb,13182545,2989756,13,1
dc,13182545,3385164,13,1
rappas,13182545,3414169,13,1
bb,13422947,1816996,13,1
dc,13422946,2652488,13,1
rappas,13422947,2231586,13,1
bb,8057656,1435370,13,1
dc,8057656,1826162,13,1
rappas,8057656,1634192,13,1
bb,9074531,1750798,13,1
dc,9074532,1904180,13,1
rappas,9074531,1937463,13,1
bb,10530290,1699104,13,1
dc,10530290,1873012,13,1
rappas,10530290,1999655,13,1
bb,10455048,1350089,13,1
dc,10455047,1781851,13,1
rappas,10455048,1703987,13,1
bb,7485453,1532646,13,1
dc,7485453,1737228,13,1
rappas,7485453,1750301,13,1
bb,9150436,1383838,13,1
dc,9150436,1767346,13,1
rappas,9150436,1636124,13,1
bb,9694635,1780019,13,1
dc,9694635,2207062,13,1
rappas,9694635,2097447,13,1
bb,9429427,1067393,13,1
dc,9429427,1775445,13,1
rappas,9429427,1358755,13,1
bb,12498422,2238739,13,1
dc,12498423,3041624,13,1
rappas,12498422,2814009,13,1
bb,7500626,1665802,13,1
dc,7500626,1834832,13,1
rappas,7500626,1852085,13,1
bb,9200851,1336376,13,1
dc,9200850,1810108,13,1
rappas,9200851,1583803,13,1
bb,7204528,1262373,13,1
dc,7204528,1648025,13,1
rappas,7204528,1411957,13,1
bb,6592657,1393047,13,1
dc,6592657,1652277,13,1
rappas,6592657,1566091,13,1
bb,7640916,1223166,13,1
dc,7640918,1693226,13,1
rappas,7640916,1522186,13,1
bb,9924859,1952592,13,1
dc,9924858,2077604,13,1
rappas,9924859,2305599,13,1
bb,6404492,1358902,13,1
dc,6404493,1583826,13,1
rappas,6404492,1536390,13,1
bb,15930671,2688623,13,1
dc,15930672,3673400,13,1
rappas,15930671,3191699,13,1
bb,11332731,3769463,13,1
dc,11332731,1903563,13,1
rappas,11332731,1782815,13,1
bb,10181421,1447948,13,1
dc,10181421,1791399,13,1
rappas,10181421,1701984,13,1
bb,10071399,1387251,13,1
dc,10071399,2005005,13,1
rappas,10071399,1816018,13,1
bb,7542719,1246798,13,1
dc,7542719,1564986,13,1
rappas,7542719,1451191,13,1
bb,9957205,1648130,13,1
dc,9957205,2040025,13,1
rappas,9957205,1960663,13,1
bb,8660095,1919869,13,1
dc,8660095,1856689,13,1
rappas,8660095,2089256,13,1
bb,10769696,1628496,13,1
dc,10769697,2029086,13,1
rappas,10769696,2045027,13,1
bb,12446057,3001667,13,1
dc,12446059,3394278,13,1
rappas,12446057,3328228,13,1
bb,14210064,2759722,13,1
dc,14210066,3470218,13,1
rappas,14210064,3283037,13,1
bb,13926438,2092787,13,1
dc,13926437,2835048,13,1
rappas,13926438,2561203,13,1
bb,7846610,1301402,13,1
dc,7846611,1476122,13,1
rappas,7846610,1541524,13,1
bb,13589221,2496639,13,1
dc,13589221,3114986,13,1
rappas,13589221,2990235,13,1
bb,11280146,1564771,13,1
dc,11280146,1959063,13,1
rappas,11280146,1851720,13,1
bb,9925688,1466041,13,1
dc,9925688,1846217,13,1
rappas,9925688,1685250,13,1
bb,6630518,1573605,13,1
dc,6630518,1672508,13,1
rappas,6630518,1678367,13,1
bb,9079922,1870986,13,1
dc,9079922,2027295,13,1
rappas,9079922,2175481,13,1
bb,10640417,1860092,13,1
dc,10640417,1955674,13,1
rappas,10640417,2044906,13,1
bb,8495384,1223650,13,1
dc,8495384,1547702,13,1
rappas,8495384,1481723,13,1
bb,13153929,2058374,13,1
dc,13153928,3140872,13,1
rappas,13153929,2612708,13,1
bb,8582448,1403320,13,1
dc,8582448,1618286,13,1
rappas,8582448,1667815,13,1
bb,6924495,1097579,13,1
dc,6924496,1389478,13,1
rappas,6924495,1239741,13,1
bb,13793325,2440435,13,1
dc,13793325,2888272,13,1
rappas,13793325,2978838,13,1
bb,10012879,1161406,13,1
dc,10012880,1876266,13,1
rappas,10012879,1438473,13,1
bb,14153742,2520354,13,1
dc,14153740,3017384,13,1
rappas,14153742,3069221,13,1
bb,10231937,1575850,13,1
dc,10231936,1898695,13,1
rappas,10231937,1909857,13,1
bb,6999966,1512849,13,1
dc,6999966,1646810,13,1
rappas,6999966,1710564,13,1
bb,9433080,1470168,13,1
dc,9433082,1848727,13,1
rappas,9433080,1918539,13,1
bb,8048758,1792728,13,1
dc,8048758,1964736,13,1
rappas,8048758,1988446,13,1
bb,6373239,1224902,13,1
dc,6373239,1396464,13,1
rappas,6373239,1412830,13,1
bb,9971900,1303395,13,1
dc,9971901,1950967,13,1
rappas,9971900,1700736,13,1
bb,9838986,1086816,13,1
dc,9838986,1727562,13,1
rappas,9838986,1460495,13,1
bb,12933789,2639755,13,1
dc,12933789,3088879,13,1
rappas,12933789,3142100,13,1
bb,9658398,1636772,13,1
dc,9658398,1652574,13,1
rappas,9658398,1802473,13,1
bb,8326549,1399180,13,1
dc,8326549,1517526,13,1
rappas,8326549,1591431,13,1
bb,7545083,1352710,13,1
dc,7545083,1484893,13,1
rappas,7545083,1598977,13,1
bb,12079522,1315727,13,1
dc,12079522,1903933,13,1
rappas,12079522,1668746,13,1
bb,7740692,1350363,13,1
dc,7740692,1492836,13,1
rappas,7740692,1596120,13,1
bb,8002681,1244309,13,1
dc,8002681,1502931,13,1
rappas,8002681,1505631,13,1
bb,10657122,1428644,13,1
